rule_name,category,pattern,match_type,confidence,counterparty,source
RZ RH SYDNEY,Gambling,RZ RH SYDNEY|RZ RH SYD NEY NS|RZ RH PTY LTD SYD NEY NS|RZ RH SYDNEY NS|RZ RH PTY LTD SYDNEY NS|RZ RH SYDNEY NSWAU|RZ RH PTY LTD SYDNEY NSWAU,keyword,0.95,RZ RH SYDNEY,institution
S & J LOTTO & GIFTS,Gambling,S J LOTTO GIFTS|S J LOTTO GIFTS COLLINGWOOD VI,keyword,0.95,S & J LOTTO & GIFTS,institution
SA HARNESS RACING CLUB GLOBE DERBY,Gambling,SA HARNESS RACING CLUB GLOBE DERBY|SA HARNESS RACING CL GLOBE DERBY|SA HARNESS RACING CL GLOBE DERBY P,keyword,0.95,SA HARNESS RACING CLUB GLOBE DERBY,institution
SAC DOUGLAS,Gambling,SAC DOUGLAS|SAC DOUGLAS GB GBR,keyword,0.95,SAC DOUGLAS,institution
SALE CENTRE LOTTO,Gambling,SALE CENTRE LOTTO|SALE CENTRE LOTTO SALE VI,keyword,0.95,SALE CENTRE LOTTO,institution
SALE GREYHOUND RACING CLUB,Gambling,SALE GREYHOUND RACING CLUB|SALE GREYHOUND RACING CLUB SALE GREYHOUND CLUB,keyword,0.95,SALE GREYHOUND RACING CLUB,institution
SALE GREYHOUND RACING G SALE03,Gambling,SALE GREYHOUND RACING G SALE03,keyword,0.95,SALE GREYHOUND RACING G SALE03,institution
SALE TURF CLUB,Gambling,SALE TURF CLUB|SALE TURF CLUB SALE VI,keyword,0.95,SALE TURF CLUB,institution
SAMI PTY LTD,Gambling,SAMI PTY LTD,keyword,0.95,SAMI PTY LTD,institution
SANCTUARY LAKES LOTTO,Gambling,SANCTUARY LAKES LOTTO|SANCTUARY LAKES LOTTO POI NT COOK|SANCTUARY LAKES LOTTO POINT COOK|SANCTUARY LAKES LOTTO POINT COOK VI,keyword,0.95,SANCTUARY LAKES LOTTO,institution
SANDOWN GREYHOUND RA,Gambling,SANDOWN GREYHOUND RA|SANDOWN GREYHOUND RA SPRINGVALE VI,keyword,0.95,SANDOWN GREYHOUND RA,institution
SANDOWN GREYHOUND RC,Gambling,SANDOWN GREYHOUND RC,keyword,0.95,SANDOWN GREYHOUND RC,institution
SANDY BAY LOTTERIES,Gambling,SANDY BAY LOTTERIES|SANDY BAY LOTTERIES SANDY BAY TA,keyword,0.95,SANDY BAY LOTTERIES,institution
SCOLE LOTTO & NEWS,Gambling,SCOLE LOTTO NEWS|SCOLE LOTTO AND NEWS BRUNSWICK|SCOLE LOTTO AND NEWS BRUNSWICK VI,keyword,0.95,SCOLE LOTTO & NEWS,institution
SCRUMMY LTD SPINBIT NICOSIA N CYP,Gambling,SCRUMMY LTD SPINBIT NICOSIA N CYP,keyword,0.95,SCRUMMY LTD SPINBIT NICOSIA N CYP,institution
SEAFORD LOTTERY KIOSK SEAFORD,Gambling,SEAFORD LOTTERY KIOSK SE AFORD|SEAFORD LOTTERY KIOSK SEAFORD|SEAFORD LOTTERY KIOSK,keyword,0.95,SEAFORD LOTTERY KIOSK SEAFORD,institution
SEAFORD NEWS & LOTTO,Gambling,SEAFORD NEWS LOTTO|SEAFORD NEWS AND LOTTO|SEAFORD NEWS AND LOTTO SEAFORD VI,keyword,0.95,SEAFORD NEWS & LOTTO,institution
SEAFORD NEWS & LOTTO GLADSTONE R,Gambling,SEAFORD NEWS LOTTO GLADSTONE R,keyword,0.95,SEAFORD NEWS & LOTTO GLADSTONE R,institution
SEDDON NEWS & LOTTO,Gambling,SEDDON NEWS LOTTO|SEDDON NEWS LOTTO SEDDON VI,keyword,0.95,SEDDON NEWS & LOTTO,institution
SERAGLIO LOTTO,Gambling,SERAGLIO LOTTO|SERAGLIO LOTTO SOUTH MELBOUR VI,keyword,0.95,SERAGLIO LOTTO,institution
SEVEN MILE AROMA PTY L SUNNYBANK,Gambling,SEVEN MILE AROMA PTY L SUNNYBANK,keyword,0.95,SEVEN MILE AROMA PTY L SUNNYBANK,institution
SEYMOUR RACING CLUB I,Gambling,SQ SEYMOUR RACING CLUB I|SEYMOUR RACING CLUB I,keyword,0.95,SEYMOUR RACING CLUB I,institution
SEYMOUR RACING CLUB SEYMOUR,Gambling,SEYMOUR RACING CLUB SEYMOUR|SQ SEYMOUR RACING CLU SEYMOUR VI|SEYMOUR RACING CLU SEYMOUR VI,keyword,0.95,SEYMOUR RACING CLUB SEYMOUR,institution
SEYMOUR RACING CLUB YARRA GLEN,Gambling,SEYMOUR RACING CLUB YARRA GLEN|SQ SEYMOUR RACING CLU YARRA GLEN VI|SEYMOUR RACING CLU YARRA GLEN VI,keyword,0.95,SEYMOUR RACING CLUB YARRA GLEN,institution
SHAMROCK NEWS & LOTTO,Gambling,SHAMROCK NEWS LOTTO|SHAMROCK NEWS LOTTO SOUTHPORT QL,keyword,0.95,SHAMROCK NEWS & LOTTO,institution
SHARK POKER AUSTRALIA,Gambling,SHARK POKER AUSTRALIA,keyword,0.95,SHARK POKER AUSTRALIA,institution
SHEPPARTON GREYHOUND R,Gambling,SHEPPARTON GREYHOUND R|SHEPPARTON GREYHOUND R KIALLA,keyword,0.95,SHEPPARTON GREYHOUND R,institution
SHERWOOD NEWS LOTTO & SHERW,Gambling,SHERWOOD NEWS LOTTO SHERW,keyword,0.95,SHERWOOD NEWS LOTTO & SHERW,institution
SHOALHAVEN CITY TURF C SOUTH,Gambling,SHOALHAVEN CITY TURF C SOUTH,keyword,0.95,SHOALHAVEN CITY TURF C SOUTH,institution
SHOPPINGTOWN LOTTO,Gambling,SHOPPINGTOWN LOTTO DONCASTER|SHOPPINGTOWN LOTTO|SHOPPINGTOWN LOTTO DONCASTER VI,keyword,0.95,SHOPPINGTOWN LOTTO,institution
SINGLETON LOTTERIES,Gambling,SINGLETON LOTTERIES,keyword,0.95,SINGLETON LOTTERIES,institution
SINGLETON LOTTERIES KARNUP,Gambling,PURCHASE SINGLETON LOTTERIES KARNUP|SINGLETON LOTTERIES KARNUP,keyword,0.95,SINGLETON LOTTERIES KARNUP,institution
SKYCITY NUMBER,Gambling,SKYCITY NUMBER,keyword,0.95,SKYCITY NUMBER,institution
SKYCITY WILD THYME QUEENSTOWN,Gambling,SKYCITY WILD THYME QUEENSTOWN,keyword,0.95,SKYCITY WILD THYME QUEENSTOWN,institution
SLOTS HEART,Gambling,SLOTS HEART|SLOTS HEART OF,keyword,0.95,SLOTS HEART,institution
SLOTSGALLERY NICOSIA CY CYP,Gambling,SLOTSGALLERY NICOSIA CY|SLOTSGALLERY NICOSIA CY CYP,keyword,0.95,SLOTSGALLERY NICOSIA CY CYP,institution
SLOTSGALLERY COM WILLEMST,Gambling,SLOTSGALLERY COM WILLEMST,keyword,0.95,SLOTSGALLERY COM WILLEMST,institution
SLOTUM TALLINN ES EST,Gambling,SLOTUM TALLINN ES EST,keyword,0.95,SLOTUM TALLINN ES EST,institution
SMITHFIELD LOTTERIES,Gambling,SMITHFIELD LOTTERIES|SMITHFIELD LOTTERIES SMITHFIELD|SMITHFIELD LOTTERIES SMITHFIELD NS,keyword,0.95,SMITHFIELD LOTTERIES,institution
SORELL LOTTO,Gambling,SORELL LOTTO|SORELL LOTTO HUB SO RELL|SORELL LOTTO HUB SORELL TA,keyword,0.95,SORELL LOTTO,institution
SORELL LOTTO HUB,Gambling,SORELL LOTTO HUB,keyword,0.95,SORELL LOTTO HUB,institution
SORELL LOTTO HUB SORELL T AS,Gambling,SORELL LOTTO HUB SORELL T AS,keyword,0.95,SORELL LOTTO HUB SORELL T AS,institution
SOUTH MELBOURNE LOTTO,Gambling,SOUTH MELBOURNE LOTTO,keyword,0.95,SOUTH MELBOURNE LOTTO,institution
SOUTHERN HARMONY PTY L SEAFORD,Gambling,SOUTHERN HARMONY PTY L SEAFORD|SOUTHERN HARMONY PTY L,keyword,0.95,SOUTHERN HARMONY PTY L SEAFORD,institution
SOUTHERN POKER TOUR BARMERA,Gambling,SOUTHERN POKER TOUR BARMERA,keyword,0.95,SOUTHERN POKER TOUR BARMERA,institution
SOUTHLAND LOTTERIES,Gambling,SOUTHLAND LOTTERIES|SOUTHLAND LOTTERIES CHELTENHAM VI,keyword,0.95,SOUTHLAND LOTTERIES,institution
SOUTHSIDE BINGO UPPER,Gambling,SOUTHSIDE BINGO UPPER|SOUTHSIDE BINGO UPPER MOUNT G,keyword,0.95,SOUTHSIDE BINGO UPPER,institution
SOUTHSIDE RACING,Gambling,SOUTHSIDE RACING|SOUTHSIDE RACING CRANBOURNE CRANBOURNE TURF CLUB CRAN|SOUTHSIDE RACING CRANBOURNE CRANBOURNE TURF CLU,keyword,0.95,SOUTHSIDE RACING,institution
SPENCER ST LOTTO,Gambling,SPENCER ST LOTTO|SPENCER ST LOTTO MELBOURNE VI,keyword,0.95,SPENCER ST LOTTO,institution
SPINAGO TALLINN ES EST,Gambling,SPINAGO LIMASSOL CY|SPINAGO TALLINN ES EST|SPINAGO TALLINN,keyword,0.95,SPINAGO TALLINN ES EST,institution
SPINSAMURAI TALLINN ES EST,Gambling,SPINSAMURAI LIMASSOL CY|SPINSAMURAI TALLINN ES EST|SPINSAMURAI TALLINN,keyword,0.95,SPINSAMURAI TALLINN ES EST,institution
SPINSAMURAI KING SW,Gambling,SPINSAMURAI KING SW|SPINSAMURAI KING SW ES EST,keyword,0.95,SPINSAMURAI KING SW,institution
SPOTLIGHTLOTTOCARNEGIE CARNEGIE,Gambling,SPOTLIGHTLOTTOCARNEGIE CARNEGIE|SPOTLIGHTLOTTOCARNEGIE CARNEGIE VI,keyword,0.95,SPOTLIGHTLOTTOCARNEGIE CARNEGIE,institution
SPRINGBANK LOTTO KIOSK,Gambling,SPRINGBANK LOTTO KIO SKBURTON|SPRINGBANK LOTTO KIOSK|SPRINGBANK LOTTO KIOSK BURTON,keyword,0.95,SPRINGBANK LOTTO KIOSK,institution
SPRINGVALE JUNCT LOTTO,Gambling,SPRINGVALE JUNCT LOTTO|SPRINGVALE JUNCT LOTTO SPRINGVALE VI,keyword,0.95,SPRINGVALE JUNCT LOTTO,institution
SPRINGVALE LOTTO A,Gambling,SMP SPRINGVALE LOTTO A|SPRINGVALE LOTTO A,keyword,0.95,SPRINGVALE LOTTO A,institution
SPRINGVALE NEWS LOTTO,Gambling,SPRINGVALE NEWS LOTTO|SPRINGVALE NEWS LOTTO SPRINGVALE VI,keyword,0.95,SPRINGVALE NEWS LOTTO,institution
SSSALAN HOLDINGS PTY RESERVOIR,Gambling,SSSALAN HOLDINGS PTY RESERVOIR|SSSALAN HOLDINGS PTY RESERVOIR VI,keyword,0.95,SSSALAN HOLDINGS PTY RESERVOIR,institution
ST ALBANS LOTTO & NEWS,Gambling,ST ALBANS LOTTO NEWS|ST ALBANS LOTTO NE WSST ALBANS|ST ALBANS LOTTO NEWS ST ALBANS VI,keyword,0.95,ST ALBANS LOTTO & NEWS,institution
ST GERMAIN NEW LOTTO,Gambling,ST GERMAIN NEW LOTTO|ST GERMAIN NEW LOTTO CLYDE NORTH|ST GERMAIN NEW LOTTO L CLYDE NORT|ST GERMAIN NEW LOTTO L CLYDE NORTH,keyword,0.95,ST GERMAIN NEW LOTTO,institution
STABLEBET MACQ MIDDLE PARK,Gambling,STABLEBET MACQ MIDDLE PARK|STABLEBET MACQ MIDDLE PARK VI,keyword,0.95,STABLEBET MACQ MIDDLE PARK,institution
STABLEBET MACQUAR,Gambling,STABLEBET MACQUAR,keyword,0.95,STABLEBET MACQUAR,institution
STANTHORPE JOCKEY CLUB,Gambling,STANTHORPE JOCKEY CLUB|STANTHORPE JOCKEY CL,keyword,0.95,STANTHORPE JOCKEY CLUB,institution
STARS LUCKY LOTTO,Gambling,STARS LUCKY LOTTO,keyword,0.95,STARS LUCKY LOTTO,institution
STARS LUCKY LOTTO SOMERVILLE,Gambling,STARS LUCKY LOTTO SOMERVILLE,keyword,0.95,STARS LUCKY LOTTO SOMERVILLE,institution
STATION STREET LOTTO,Gambling,STATION STREET LOTTO|STATION STREET LOTTO THORNBURY VI,keyword,0.95,STATION STREET LOTTO,institution
STAWELL HARNESS RACING,Gambling,STAWELL HARNESS RACING,keyword,0.95,STAWELL HARNESS RACING,institution
STAYCASINO NICOSIA CY CYP,Gambling,STAYCASINO NICOSIA CY|STAYCASINO NICOSIA CY CYP,keyword,0.95,STAYCASINO NICOSIA CY CYP,institution
STRATH LOTTERIES,Gambling,STRATH LOTTERIES|STRATH LOTTERIES KE NNINGTON|STRATH LOTTERIES KENNINGT ON|STRATH LOTTERIES KENNINGTON|STRATH LOTTERIES KENNINGTON VI,keyword,0.95,STRATH LOTTERIES,institution
STUD PARK LOTTO,Gambling,STUD PARK LOTTO|STUD PARK LOTTO RO WVILLE|STUD PARK LOTTO ROWVILLE VI,keyword,0.95,STUD PARK LOTTO,institution
SUBIACO LOTTO N NEWS,Gambling,SUBIACO LOTTO N NEWS,keyword,0.95,SUBIACO LOTTO N NEWS,institution
SUBIACO LOTTO PLUS,Gambling,SUBIACO LOTTO PLUS,keyword,0.95,SUBIACO LOTTO PLUS,institution
SUMMERFIELD NEWS LOTTO,Gambling,SUMMERFIELD NEWS LOTTO|SUMMERFIELD NEWS LOTTO GIRRAWHEEN|SUMMERFIELD NEWS LOTTO GIRRAWHEEN WA AU CASH OUT PURCHASE,keyword,0.95,SUMMERFIELD NEWS LOTTO,institution
SUMMERHILL POST LOTTO,Gambling,SUMMERHILL POST LOTTO|SUMMERHILL POST LOTTO RESERVOIR|SUMMERHILL POST LOTTO RESERVOIR VI,keyword,0.95,SUMMERHILL POST LOTTO,institution
SUNBURY SQUARE LOTTO &,Gambling,SUNBURY SQUARE LOTTO|SUNBURY SQUARE LOTTO A|SUNBURY SQUARE LOTTO AND|SUNBURY SQUARE LOTTO ASUNBURY,keyword,0.95,SUNBURY SQUARE LOTTO &,institution
SUNSET NEWS,Gambling,SUNSET NEWS|SUNSET NEWS AND LOTTERY CENTRE SUNSET NEWS GLENFIELD|SUNSET NEWS AND LOTTERY CENTRE SUNSET NEWS GLENFIE,keyword,0.95,SUNSET NEWS,institution
SUNSHINE COAST TURF CLUB,Gambling,SQ SUNSHINE COAST TURF C|SUNSHINE COAST TURF C|SUNSHINE COAST TURF CL|SUNSHINE COAST TURF CLUB|SUNSHINE COAST TURF CLUB SUNSHINECOASTTURFCLUB CALO|SUNSHINECOASTTURFCLU B CALOUNDRA|SUNSHINECOASTTURFCLU B|SUNSHINECOASTTURFCLUB CALOUNDRA QL,keyword,0.95,SUNSHINE COAST TURF CLUB,institution
SUPER LOTTO,Gambling,SUPER LOTTO,keyword,0.95,SUPER LOTTO,institution
SUPER LOTTO HOPPERS CROSS,Gambling,SUPER LOTTO HOPPERS CROSS|SUPER LOTTO HOPPERS CROSS ING|SUPER LOTTO HOPPERS CROSS VI,keyword,0.95,SUPER LOTTO HOPPERS CROSS,institution
SUPERSTAR LUCKY LOTTO,Gambling,SUPERSTAR LUCKY LOTTO|SUPERSTAR LUCKY LOTTO SUPER STAR LUCKY LO CRANBOU|SUPERSTAR LUCKY LOTTO SUPER STAR LUCKY CRANBOU|SUPERSTAR LUCKY LOTTO SUPER STAR LUCKY LO|SUPERSTAR LUCKY LOTTO SUPER STAR LUCKY,keyword,0.95,SUPERSTAR LUCKY LOTTO,institution
SUPREME PLAYERS PTY CARLTON,Gambling,SUPREME PLAYERS PTY CARLTON|SUPREME PLAYERS PTY CARLTON VI,keyword,0.95,SUPREME PLAYERS PTY CARLTON,institution
SWAN HILL JOCKEY,Gambling,SWAN HILL JOCKEY|SEC SWAN HILL JOCKEY C FLEMINGTON VI,keyword,0.95,SWAN HILL JOCKEY,institution
SWANBOURNE LOTTERY LPO SWANBOURNE,Gambling,SWANBOURNE LOTTERY LPO SWANBOURNE,keyword,0.95,SWANBOURNE LOTTERY LPO SWANBOURNE,institution
SYDNEY RD LUCKY LOTTO,Gambling,SYDNEY RD LUCKY LOTTO|SYDNEY RD LUCKY LOTTO BRUNSWICK|SYDNEY RD LUCKY LOTTO BRUNSWICK VI,keyword,0.95,SYDNEY RD LUCKY LOTTO,institution
SYNDICATE TALLINN ES EST,Gambling,SYNDICATE TALLINN ES EST,keyword,0.95,SYNDICATE TALLINN ES EST,institution
SYNDICATE KING SW,Gambling,SYNDICATE KING SW|SYNDICATE KING SW ES EST,keyword,0.95,SYNDICATE KING SW,institution
TAB LTD RT OUTLETS,Gambling,TAB LTD RT OUTLETS|TAB LTD RT OUTLETS SYDNEY AU CASH OUT,keyword,0.95,TAB LTD RT OUTLETS,institution
TAB NEW ZEALAND,Gambling,TAB NEW ZEALAND|TAB NEW ZEALAND ROTORUA,keyword,0.95,TAB NEW ZEALAND,institution
TAB NZ PETONE,Gambling,TAB NZ PETONE|TAB NZ PETONE NZ,keyword,0.95,TAB NZ PETONE,institution
TAMWORTH HARNESS RACING CLUB,Gambling,TAMWORTH HARNESS RACING CLUB|SMP TAMWORTH HARNESS|TAMWORTH HARNESS,keyword,0.95,TAMWORTH HARNESS RACING CLUB,institution
TAMWORTH JOCKEY CLUB,Gambling,SQ TAMWORTH JOCKEY CLUB|TAMWORTH JOCKEY CLUB|TAMWORTH JOCKEY CLUB TAMINDA NS,keyword,0.95,TAMWORTH JOCKEY CLUB,institution
TAMWORTH JOCKEY CLWEST,Gambling,TAMWORTH JOCKEY CLWEST|SQ TAMWORTH JOCKEY CLWEST TAMWORTH|SQ TAMWORTH JOCKEY CLWEST,keyword,0.95,TAMWORTH JOCKEY CLWEST,institution
TAREE LOTTO,Gambling,TAREE LOTTO,keyword,0.95,TAREE LOTTO,institution
TARGET LOTTO & NEWS,Gambling,TARGET LOTTO NEWS|TARGET LOTTO|TARGET LOTTO AMP NEWS HOPPERS CROSAUS|TARGET LOTTO AMP NEWS HOPPERS CROSSAU|TARGET LOTTO NEWS HOPPERS CROSSAU|TARGET LOTTO NEWS HOPPERS CROSAUS|TARGET LOTTO NEWS HOPPERS CR|TARGET LOTTO NEWS HOPPERS CRO|TARGET LOTTO NEWS HOPPERS CROS|TARGET LOTTO NEWS HOPPERS CROSS|TARGET LOTTO NEWS HOPPERS CROSS VI|TARGET LOTTO AND NEW|TARGET LOTTO AND NEW HOPPERS CRO|TARGET LOTTO AND NEW HOPPERS CROS|TARGET LOTTO AND NEW HOPPERS CROSS VI,keyword,0.95,TARGET LOTTO & NEWS,institution
TARNEIT GARDENS LOTTO,Gambling,TARNEIT GARDENS LOTTO|TARNEIT GARDENS LOTTO TAR NEIT|TARNEIT GARDENS LOTTO TARNEIT|TARNEIT GARDENS LOTTO TARNEIT VI,keyword,0.95,TARNEIT GARDENS LOTTO,institution
TASMANIAN RACING CLUB,Gambling,TASMANIAN RACING CLU B GLENORCHY|TASMANIAN RACING CLU B|TASMANIAN RACING CLUB|TASMANIAN RACING CLUB ELWICK TA|TASMANIAN RACING CLUB GLEN,keyword,0.95,TASMANIAN RACING CLUB,institution
TASMANIAN TURF CLUB,Gambling,TASMANIAN TURF CLUB IN|TASMANIAN TURF CLUB|TASMANIAN TURF CLUB IN MOWBRAY|TASMANIAN TURF CLUB INC MOWBRAY|TASMANIAN TURF CLUB MOWBRAY|TASMANIAN TURF CLUB MOWBRAY TA,keyword,0.95,TASMANIAN TURF CLUB,institution
TATTERSALLS HOTEL,Gambling,SQ TATTERSALLS HOTEL|TATTERSALLS HOTEL,keyword,0.95,TATTERSALLS HOTEL,institution
TATTERSALLS HOTEL BOT,Gambling,SQ TATTERSALLS HOTEL BOT|TATTERSALLS HOTEL BOT,keyword,0.95,TATTERSALLS HOTEL BOT,institution
TATTERSALLS HOTEL BUNDABERG,Gambling,TATTERSALLS HOTEL BUNDABERG,keyword,0.95,TATTERSALLS HOTEL BUNDABERG,institution
TATTERSALLS HOTEL CASINO,Gambling,TATTERSALLS HOTEL CASINO|TATTERSALLS HOTEL CASINO NS,keyword,0.95,TATTERSALLS HOTEL CASINO,institution
TATTERSALLS HOTEL GOUL,Gambling,SQ TATTERSALLS HOTEL GOULBURN NS|TATTERSALLS HOTEL GOULBURN NS|TATTERSALLS HOTEL GO ULGOULBURN|TATTERSALLS HOTEL GOUL,keyword,0.95,TATTERSALLS HOTEL GOUL,institution
TATTERSALLS HOTEL PENRITH,Gambling,TATTERSALLS HOTEL PENRITH|TATTERSALLS HOTEL|TATTERSALLS HOTEL PENRITH NS,keyword,0.95,TATTERSALLS HOTEL PENRITH,institution
TERANG HARNESS RACI TERAN G,Gambling,TERANG HARNESS RACI TERAN G,keyword,0.95,TERANG HARNESS RACI TERAN G,institution
THE GLEN LOTTO,Gambling,THE GLEN LOTTO|THE GLEN LOTTO GLEN WAVERLEY VI,keyword,0.95,THE GLEN LOTTO,institution
THE ILLAWARRA TURF CLUB,Gambling,THE ILLAWARRA TURF CLUB|THE ILLAWARRA TURF CLU KEMBLA GRANGE NS,keyword,0.95,THE ILLAWARRA TURF CLUB,institution
THE LEG UP AUSTRALIA ROBINA,Gambling,THE LEG UP AUSTRALIA ROBINA QL|THE LEG UP AUSTRALIA ROBINA,keyword,0.95,THE LEG UP AUSTRALIA ROBINA,institution
THE LINKS LUCKY LOTTO OAKLEIGH SOU,Gambling,THE LINKS LUCKY LOTTO OAKLEIGH SOU,keyword,0.95,THE LINKS LUCKY LOTTO OAKLEIGH SOU,institution
THE LOTTER,Gambling,THE LOTTER|THE LOTTER BARANGAROO NS,keyword,0.95,THE LOTTER,institution
THE LUCKY LOTTERY,Gambling,THE LUCKY LOTTERY|THE LUCKY LOTTERY BOORAGO ON|THE LUCKY LOTTERY BOORAGOON,keyword,0.95,THE LUCKY LOTTERY,institution
THE LUCKY PLACE RHOD ES14 WALKER STR,Gambling,THE LUCKY PLACE RHOD ES14 WALKER STR|THE LUCKY PLACE RHOD ES14,keyword,0.95,THE LUCKY PLACE RHOD ES14 WALKER STR,institution
THE LUCKY PLACE RHODE RHODES,Gambling,THE LUCKY PLACE RHODE RHODES,keyword,0.95,THE LUCKY PLACE RHODE RHODES,institution
THE NOR WEST JOCKE,Gambling,SQ THE NOR WEST JOCKE|THE NOR WEST JOCKE|SQ THE NOR WEST JOCKE PEGS CREEK|THE NOR WEST JOCKE PEGS CREEK,keyword,0.95,THE NOR WEST JOCKE,institution
THE PALMS BINGO & CLMAIDSTONE03,Gambling,THE PALMS BINGO CLMAIDSTONE03|THE PALMS BINGO AND CLMAIDSTONE03,keyword,0.95,THE PALMS BINGO & CLMAIDSTONE03,institution
THE PALMS BINGO & CLU MAIDSTONE03,Gambling,THE PALMS BINGO CLU MAIDSTONE03|THE PALMS BINGO AND CLU MAIDSTONE03|THE PALMS BINGO AND CLU MAIDSTONE03 AU CASH OUT,keyword,0.95,THE PALMS BINGO & CLU MAIDSTONE03,institution
THE PINES LOTTO,Gambling,THE PINES LOTTO|THE PINES LOTTO ELANORA,keyword,0.95,THE PINES LOTTO,institution
THE PINES LOTTO NEWS,Gambling,THE PINES LOTTO NEW S ELANORA|THE PINES LOTTO NEWS|THE PINES LOTTO NEWS ELANORA|THE PINES LOTTO,keyword,0.95,THE PINES LOTTO NEWS,institution
THECLUBHOUSECASINO TALLINN ES EST,Gambling,THECLUBHOUSECASINO LIMASSOL CY|THECLUBHOUSECASINO TALLINN ES EST,keyword,0.95,THECLUBHOUSECASINO TALLINN ES EST,institution
THECLUBHOUSECASINO KING SW,Gambling,THECLUBHOUSECASINO KING SW|THECLUBHOUSECASINO KING SW ES EST,keyword,0.95,THECLUBHOUSECASINO KING SW,institution
THOMPSON NEWS LOTTO,Gambling,THOMPSON NEWS LOTTO|THOMPSON NEWS LOTTO CRANBOURNE NO|THOMPSON NEWS LOTTO CRANBOURNE NO VI,keyword,0.95,THOMPSON NEWS LOTTO,institution
THOROUGHBETS DONVALE,Gambling,THOROUGHBETS DONVALE|THOROUGHBETS DONVALE VI|THOROUGHBETS PTY LTD DONVALE VI,keyword,0.95,THOROUGHBETS DONVALE,institution
THRIFT PARK LOTTO SHOP,Gambling,THRIFT PARK LOTTO SHOP|THRIFT PARK LOTTO SHOP NE,keyword,0.95,THRIFT PARK LOTTO SHOP,institution
TMS GS LIFEFLIGHTLOT MILTON,Gambling,TMS GS LIFEFLIGHTLOT MILTON,keyword,0.95,TMS GS LIFEFLIGHTLOT MILTON,institution
TMS GS PARALOTTERY,Gambling,TMS GS PARALOTTERY,keyword,0.95,TMS GS PARALOTTERY,institution
TMS GS RSPCA LOTTERY MELBOURNE,Gambling,TMS GS RSPCA LOTTERY MELBOURNE|TMS GS RSPCA LOTTERY,keyword,0.95,TMS GS RSPCA LOTTERY MELBOURNE,institution
TMSGS COMMBANK APP BPAY KBAATEN,Gambling,TMSGS COMMBANK APP BPAY KBAATEN|TMSGS COMMBANK APP BPAY MONEY|TMSGS COMMBANK APP BPAY,keyword,0.95,TMSGS COMMBANK APP BPAY KBAATEN,institution
TOM W,Gambling,TOM W|TOM W PTY LTD,keyword,0.95,TOM W,institution
TOORAK NEWS & LOTTO,Gambling,TOORAK NEWS LOTTO|TOORAK NEWS LOTTO TOORAK|TOORAK NEWS LOTTO TOORAK VI,keyword,0.95,TOORAK NEWS & LOTTO,institution
TORQUAY LOTTO & GIFT,Gambling,TORQUAY LOTTO GIFT|TORQUAY LOTTO AND GIFT,keyword,0.95,TORQUAY LOTTO & GIFT,institution
TOWN & COUNTRY LOTTO,Gambling,TOWN COUNTRY LOTTO|TOWN COUNTRY LOTTO WAUR N PONDS|TOWN COUNTRY LOTTO WAURN PONDS|TOWN COUNTRY LOTTO WAURN PONDS VI,keyword,0.95,TOWN & COUNTRY LOTTO,institution
TOWN HALL LOTTO,Gambling,TOWN HALL LOTTO|TOWN HALL LOTTO PRESTON VI,keyword,0.95,TOWN HALL LOTTO,institution
TOWNSVILLE TURF CLUB,Gambling,SQ TOWNSVILLE TURF CLUB|TOWNSVILLE TURF CLUB|TOWNSVILLE TURF CLUB CLUDEN QL|TOWNSVILLE TURF CLUB CLUDEN,keyword,0.95,TOWNSVILLE TURF CLUB,institution
TRUEBET OCEAN GROVE,Gambling,TRUEBET OCEAN GROVE|TRUEBET PTY LTD OCEAN GROVE,keyword,0.95,TRUEBET OCEAN GROVE,institution
TRUGANINA NEWS LOTTO,Gambling,TRUGANINA NEWS LOTTO|TRUGANINA NEWS LOTTO TRUGANINA|TRUGANINA NEWS AMP LOTTO TRUGANINA|TRUGANINA NEWS LOTTO TRUG ANINA|TRUGANINA NEWS LOTTO TRUGANINA VI,keyword,0.95,TRUGANINA NEWS LOTTO,institution
TUNSTALL NEWS N LOTTO,Gambling,TUNSTALL NEWS N LOTTO|TUNSTALL NEWS N LOTTO DONCASTER EAS VI,keyword,0.95,TUNSTALL NEWS N LOTTO,institution
TURA BEACH LOTTO A,Gambling,SMP TURA BEACH LOTTO A|TURA BEACH LOTTO A,keyword,0.95,TURA BEACH LOTTO A,institution
TURA BEACH LOTTO A A3TURA BEACH,Gambling,SMP TURA BEACH LOTTO A A3TURA BEACH|TURA BEACH LOTTO A A3TURA BEACH,keyword,0.95,TURA BEACH LOTTO A A3TURA BEACH,institution
TURA LOTTO & GIFTS TURA BEACH,Gambling,TURA LOTTO GIFTS TURA BEACH|TURA LOTTO AND GIFTS TURA BEACH|TURA LOTTO AND GIFTS,keyword,0.95,TURA LOTTO & GIFTS TURA BEACH,institution
ULLADULLA LOTTERIES,Gambling,ULLADULLA LOTTERIES,keyword,0.95,ULLADULLA LOTTERIES,institution
ULVERSTONE LUCKY LOTTO,Gambling,ULVERSTONE LUCKY LOTTO|ULVERSTONE LUCKY LOTTO ULVERSTONE TA,keyword,0.95,ULVERSTONE LUCKY LOTTO,institution
